time,ia,ib,ic,vthev_a,v_a,v_n, omega,torque,theta_com, theta_e
0.45115,-0.236,0.236,0.000,0.000,0.005,0.569,0.2122,0.0858,28.3466,0.2308
0.45120,-0.263,0.263,0.000,0.000,0.006,0.569,0.2129,0.0948,28.3497,0.2308
0.45125,-0.290,0.290,0.000,0.000,0.006,0.568,0.2138,0.1036,28.3529,0.2308
0.45130,-0.317,0.317,0.000,0.000,0.007,0.568,0.2147,0.1125,28.3560,0.2309
0.45135,-0.344,0.344,0.000,0.000,0.007,0.568,0.2157,0.1213,28.3592,0.2309
0.45140,-0.371,0.371,0.000,0.000,0.008,0.568,0.2168,0.1301,28.3623,0.2309
0.45145,-0.398,0.398,0.000,0.000,0.008,0.568,0.2180,0.1388,28.3654,0.2309
0.45150,-0.425,0.425,0.000,0.000,0.009,0.568,0.2193,0.1475,28.3686,0.2309
0.45155,-0.452,0.452,0.000,0.000,0.010,0.567,0.2207,0.1562,28.3717,0.2309
0.45160,-0.478,0.478,0.000,0.000,0.010,0.567,0.2222,0.1649,28.3749,0.2309
0.45165,-0.505,0.505,0.000,0.000,0.011,0.567,0.2237,0.1735,28.3780,0.2309
0.45170,-0.531,0.531,0.000,0.000,0.011,0.567,0.2253,0.1821,28.3811,0.2309
0.45175,-0.557,0.557,0.000,0.000,0.012,0.567,0.2271,0.1906,28.3843,0.2310
0.45180,-0.583,0.583,0.000,0.000,0.012,0.566,0.2289,0.1991,28.3874,0.2310
0.45185,-0.609,0.609,0.000,0.000,0.013,0.566,0.2308,0.2076,28.3906,0.2310
0.45190,-0.635,0.635,0.000,0.000,0.013,0.566,0.2327,0.2161,28.3937,0.2310
0.45195,-0.661,0.661,0.000,0.000,0.014,0.565,0.2348,0.2245,28.3969,0.2310
0.45200,-0.687,0.687,0.000,0.000,0.014,0.565,0.2369,0.2329,28.4000,0.2310
0.45205,-0.712,0.712,0.000,0.000,0.015,0.565,0.2392,0.2413,28.4031,0.2310
0.45210,-0.738,0.738,0.000,0.000,0.015,0.564,0.2415,0.2496,28.4063,0.2310
0.45215,-0.763,0.763,0.000,0.000,0.016,0.564,0.2439,0.2579,28.4094,0.2310
0.45220,-0.788,0.788,0.000,0.000,0.016,0.564,0.2463,0.2661,28.4126,0.2311
0.45225,-0.813,0.813,0.000,0.000,0.017,0.563,0.2489,0.2744,28.4157,0.2311
0.45230,-0.838,0.838,0.000,0.000,0.017,0.563,0.2515,0.2826,28.4188,0.2311
0.45235,-0.863,0.863,0.000,0.000,0.018,0.563,0.2543,0.2907,28.4220,0.2311
0.45240,-0.888,0.888,0.000,0.000,0.018,0.562,0.2571,0.2989,28.4251,0.2311
0.45245,-0.913,0.913,0.000,0.000,0.019,0.562,0.2600,0.3069,28.4283,0.2311
0.45250,-0.937,0.937,0.000,0.000,0.019,0.561,0.2629,0.3150,28.4314,0.2311
0.45255,-0.962,0.962,0.000,0.000,0.020,0.561,0.2660,0.3230,28.4346,0.2311
0.45260,-0.986,0.986,0.000,0.000,0.020,0.560,0.2691,0.3310,28.4377,0.2312
0.45265,-1.010,1.010,0.000,0.000,0.021,0.560,0.2723,0.3390,28.4408,0.2312
0.45270,-1.035,1.035,0.000,0.000,0.021,0.559,0.2756,0.3469,28.4440,0.2312
0.45275,-1.059,1.059,0.000,0.000,0.022,0.559,0.2790,0.3548,28.4471,0.2312
0.45280,-1.083,1.083,0.000,0.000,0.022,0.558,0.2824,0.3627,28.4503,0.2312
0.45285,-1.106,1.106,0.000,0.000,0.023,0.558,0.2859,0.3705,28.4534,0.2312
0.45290,-1.130,1.130,0.000,0.000,0.023,0.557,0.2895,0.3783,28.4565,0.2312
0.45295,-1.154,1.154,0.000,0.000,0.024,0.557,0.2932,0.3861,28.4597,0.2313
0.45300,-1.177,1.177,0.000,0.000,0.024,0.556,0.2970,0.3938,28.4628,0.2313
0.45305,-1.201,1.201,0.000,0.000,0.024,0.556,0.3008,0.4015,28.4660,0.2313
0.45310,-1.224,1.224,0.000,0.000,0.025,0.555,0.3047,0.4091,28.4691,0.2313
0.45315,-1.247,1.247,0.000,0.000,0.025,0.555,0.3087,0.4167,28.4723,0.2313
0.45320,-1.270,1.270,0.000,0.000,0.026,0.554,0.3128,0.4243,28.4754,0.2313
0.45325,-1.293,1.293,0.000,0.000,0.026,0.553,0.3169,0.4319,28.4785,0.2313
0.45330,-1.316,1.316,0.000,0.000,0.027,0.553,0.3211,0.4394,28.4817,0.2314
0.45335,-1.338,1.338,0.000,0.000,0.027,0.552,0.3254,0.4469,28.4848,0.2314
0.45340,-1.361,1.361,0.000,0.000,0.028,0.551,0.3298,0.4544,28.4880,0.2314
0.45345,-1.383,1.383,0.000,0.000,0.028,0.551,0.3342,0.4618,28.4911,0.2314
0.45350,-1.406,1.406,0.000,0.000,0.029,0.550,0.3387,0.4692,28.4942,0.2314
0.45355,-1.428,1.428,0.000,0.000,0.029,0.550,0.3433,0.4765,28.4974,0.2314
0.45360,-1.450,1.450,0.000,0.000,0.029,0.549,0.3480,0.4838,28.5005,0.2315
0.45365,-1.472,1.472,0.000,0.000,0.030,0.548,0.3527,0.4911,28.5037,0.2315
0.45370,-1.494,1.494,0.000,0.000,0.030,0.547,0.3575,0.4984,28.5068,0.2315
0.45375,-1.516,1.516,0.000,0.000,0.031,0.547,0.3624,0.5056,28.5100,0.2315
0.45380,-1.537,1.537,0.000,0.000,0.031,0.546,0.3674,0.5127,28.5131,0.2315
0.45385,-1.559,1.559,0.000,0.000,0.032,0.545,0.3724,0.5199,28.5162,0.2316
0.45390,-1.580,1.580,0.000,0.000,0.032,0.545,0.3775,0.5270,28.5194,0.2316
0.45395,-1.601,1.601,0.000,0.000,0.032,0.544,0.3826,0.5341,28.5225,0.2316
0.45400,-1.623,1.623,0.000,0.000,0.033,0.543,0.3879,0.5411,28.5257,0.2316
0.45405,-1.644,1.644,0.000,0.000,0.033,0.542,0.3932,0.5481,28.5288,0.2316
0.45410,-1.665,1.665,0.000,0.000,0.034,0.541,0.3986,0.5551,28.5319,0.2317
0.45415,-1.685,1.685,0.000,0.000,0.034,0.541,0.4040,0.5620,28.5351,0.2317
0.45420,-1.706,1.706,0.000,0.000,0.035,0.540,0.4095,0.5689,28.5382,0.2317
0.45425,-1.727,1.727,0.000,0.000,0.035,0.539,0.4151,0.5758,28.5414,0.2317
0.45430,-1.747,1.747,0.000,0.000,0.035,0.538,0.4208,0.5827,28.5445,0.2317
0.45435,-1.768,1.768,0.000,0.000,0.036,0.537,0.4265,0.5895,28.5477,0.2318
0.45440,-1.788,1.788,0.000,0.000,0.036,0.537,0.4323,0.5962,28.5508,0.2318
0.45445,-1.808,1.808,0.000,0.000,0.037,0.536,0.4381,0.6030,28.5539,0.2318
0.45450,-1.828,1.828,0.000,0.000,0.037,0.535,0.4441,0.6097,28.5571,0.2318
0.45455,-1.848,1.848,0.000,0.000,0.037,0.534,0.4501,0.6163,28.5602,0.2318
0.45460,-1.867,1.867,0.000,0.000,0.038,0.533,0.4561,0.6229,28.5634,0.2319
0.45465,-1.887,1.887,0.000,0.000,0.038,0.532,0.4622,0.6295,28.5665,0.2319
0.45470,-1.907,1.907,0.000,0.000,0.039,0.531,0.4684,0.6361,28.5696,0.2319
0.45475,-1.926,1.926,0.000,0.000,0.039,0.530,0.4747,0.6426,28.5728,0.2319
0.45480,-1.945,1.945,0.000,0.000,0.039,0.529,0.4810,0.6491,28.5759,0.2320
0.45485,-1.964,1.964,0.000,0.000,0.040,0.529,0.4874,0.6556,28.5791,0.2320
0.45490,-1.983,1.983,0.000,0.000,0.040,0.528,0.4938,0.6620,28.5822,0.2320
0.45495,-2.002,2.002,0.000,0.000,0.040,0.527,0.5004,0.6684,28.5854,0.2320
0.45500,-2.021,2.021,0.000,0.000,0.041,0.526,0.5069,0.6748,28.5885,0.2321
0.45505,-2.040,2.040,0.000,0.000,0.041,0.525,0.5136,0.6811,28.5916,0.2321
0.45510,-2.058,2.058,0.000,0.000,0.042,0.524,0.5203,0.6874,28.5948,0.2321
0.45515,-2.077,2.077,0.000,0.000,0.042,0.523,0.5271,0.6936,28.5979,0.2321
0.45520,-2.095,2.095,0.000,0.000,0.042,0.522,0.5339,0.6998,28.6011,0.2322
0.45525,-2.113,2.113,0.000,0.000,0.043,0.521,0.5408,0.7060,28.6042,0.2322
0.45530,-2.131,2.131,0.000,0.000,0.043,0.520,0.5477,0.7122,28.6073,0.2322
0.45535,-2.149,2.149,0.000,0.000,0.043,0.519,0.5547,0.7183,28.6105,0.2322
0.45540,-2.167,2.167,0.000,0.000,0.044,0.518,0.5618,0.7244,28.6136,0.2323
0.45545,-2.185,2.185,0.000,0.000,0.044,0.517,0.5690,0.7304,28.6168,0.2323
0.45550,-2.202,2.202,0.000,0.000,0.044,0.516,0.5762,0.7364,28.6199,0.2323
0.45555,-2.220,2.220,0.000,0.000,0.045,0.515,0.5834,0.7424,28.6230,0.2324
0.45560,-2.237,2.237,0.000,0.000,0.045,0.513,0.5907,0.7483,28.6262,0.2324
0.45565,-2.254,2.254,0.000,0.000,0.045,0.512,0.5981,0.7542,28.6293,0.2324
0.45570,-2.271,2.271,0.000,0.000,0.046,0.511,0.6055,0.7601,28.6325,0.2324
0.45575,-2.288,2.288,0.000,0.000,0.046,0.510,0.6130,0.7660,28.6356,0.2325
0.45580,-2.305,2.305,0.000,0.000,0.046,0.509,0.6206,0.7718,28.6388,0.2325
0.45585,-2.322,2.322,0.000,0.000,0.047,0.508,0.6282,0.7775,28.6419,0.2325
0.45590,-2.339,2.339,0.000,0.000,0.047,0.507,0.6359,0.7833,28.6450,0.2326
0.45595,-2.355,2.355,0.000,0.000,0.047,0.506,0.6436,0.7890,28.6482,0.2326
0.45600,-2.371,2.371,0.000,0.000,0.048,0.505,0.6514,0.7947,28.6513,0.2326
0.45605,-2.388,2.388,0.000,0.000,0.048,0.504,0.6592,0.8003,28.6545,0.2327
0.45610,-2.404,2.404,0.000,0.000,0.048,0.502,0.6671,0.8059,28.6576,0.2327
0.45615,-2.420,2.420,0.000,0.000,0.049,0.501,0.6751,0.8115,28.6607,0.2327
0.45620,-2.436,2.436,0.000,0.000,0.049,0.500,0.6831,0.8170,28.6639,0.2328
0.45625,-2.451,2.451,0.000,0.000,0.049,0.499,0.6911,0.8225,28.6670,0.2328
0.45630,-2.467,2.467,0.000,0.000,0.050,0.498,0.6993,0.8280,28.6702,0.2328
0.45635,-2.482,2.482,0.000,0.000,0.050,0.497,0.7074,0.8334,28.6733,0.2329
0.45640,-2.498,2.498,0.000,0.000,0.050,0.495,0.7157,0.8388,28.6765,0.2329
0.45645,-2.513,2.513,0.000,0.000,0.051,0.494,0.7239,0.8442,28.6796,0.2329
0.45650,-2.528,2.528,0.000,0.000,0.051,0.493,0.7323,0.8495,28.6827,0.2330
0.45655,-2.543,2.543,0.000,0.000,0.051,0.492,0.7407,0.8548,28.6859,0.2330
0.45660,-2.558,2.558,0.000,0.000,0.051,0.491,0.7491,0.8600,28.6890,0.2330
0.45665,-2.573,2.573,0.000,0.000,0.052,0.489,0.7576,0.8653,28.6922,0.2331
0.45670,-2.587,2.587,0.000,0.000,0.052,0.488,0.7661,0.8705,28.6953,0.2331
0.45675,-2.602,2.602,0.000,0.000,0.052,0.487,0.7747,0.8756,28.6984,0.2332
0.45680,-2.616,2.616,0.000,0.000,0.053,0.486,0.7834,0.8807,28.7016,0.2332
0.45685,-2.630,2.630,0.000,0.000,0.053,0.484,0.7921,0.8858,28.7047,0.2332
0.45690,-2.644,2.644,0.000,0.000,0.053,0.483,0.8008,0.8909,28.7079,0.2333
0.45695,-2.658,2.658,0.000,0.000,0.053,0.482,0.8096,0.8959,28.7110,0.2333
0.45700,-2.672,2.672,0.000,0.000,0.054,0.481,0.8185,0.9009,28.7142,0.2334
0.45705,-2.686,2.686,0.000,0.000,0.054,0.479,0.8274,0.9059,28.7173,0.2334
0.45710,-2.700,2.700,0.000,0.000,0.054,0.478,0.8363,0.9108,28.7204,0.2334
0.45715,-2.713,2.713,0.000,0.000,0.055,0.477,0.8453,0.9157,28.7236,0.2335
0.45720,-2.726,2.726,0.000,0.000,0.055,0.476,0.8544,0.9205,28.7267,0.2335
0.45725,-2.740,2.740,0.000,0.000,0.055,0.474,0.8635,0.9253,28.7299,0.2336
0.45730,-2.753,2.753,0.000,0.000,0.055,0.473,0.8726,0.9301,28.7330,0.2336
0.45735,-2.766,2.766,0.000,0.000,0.056,0.472,0.8818,0.9349,28.7361,0.2337
0.45740,-2.779,2.779,0.000,0.000,0.056,0.470,0.8911,0.9396,28.7393,0.2337
0.45745,-2.791,2.791,0.000,0.000,0.056,0.469,0.9004,0.9443,28.7424,0.2337
0.45750,-2.804,2.804,0.000,0.000,0.056,0.468,0.9097,0.9489,28.7456,0.2338
0.45755,-2.816,2.816,0.000,0.000,0.057,0.466,0.9191,0.9536,28.7487,0.2338
0.45760,-2.829,2.829,0.000,0.000,0.057,0.465,0.9285,0.9581,28.7519,0.2339
0.45765,-2.841,2.841,0.000,0.000,0.057,0.464,0.9380,0.9627,28.7550,0.2339
0.45770,-2.853,2.853,0.000,0.000,0.057,0.462,0.9475,0.9672,28.7581,0.2340
0.45775,-2.865,2.865,0.000,0.000,0.058,0.461,0.9570,0.9717,28.7613,0.2340
0.45780,-2.877,2.877,0.000,0.000,0.058,0.460,0.9667,0.9761,28.7644,0.2341
0.45785,-2.889,2.889,0.000,0.000,0.058,0.458,0.9763,0.9805,28.7676,0.2341
0.45790,-2.900,2.900,0.000,0.000,0.058,0.457,0.9860,0.9849,28.7707,0.2342
0.45795,-2.912,2.912,0.000,0.000,0.058,0.455,0.9957,0.9893,28.7738,0.2342
0.45800,-2.923,2.923,0.000,0.000,0.059,0.454,1.0055,0.9936,28.7770,0.2343
0.45805,-2.934,2.934,0.000,0.000,0.059,0.453,1.0153,0.9978,28.7801,0.2343
0.45810,-2.945,2.945,0.000,0.000,0.059,0.451,1.0252,1.0021,28.7833,0.2344
0.45815,-2.956,2.956,0.000,0.000,0.059,0.450,1.0351,1.0063,28.7864,0.2344
0.45820,-2.967,2.967,0.000,0.000,0.060,0.448,1.0451,1.0105,28.7896,0.2345
0.45825,-2.978,2.978,0.000,0.000,0.060,0.447,1.0551,1.0146,28.7927,0.2345
0.45830,-2.989,2.989,0.000,0.000,0.060,0.446,1.0651,1.0187,28.7958,0.2346
0.45835,-2.999,2.999,0.000,0.000,0.060,0.444,1.0752,1.0228,28.7990,0.2346
0.45840,-3.009,3.009,0.000,0.000,0.060,0.443,1.0853,1.0268,28.8021,0.2347
0.45845,-3.020,3.020,0.000,0.000,0.061,0.441,1.0955,1.0308,28.8053,0.2347
0.45850,-3.030,3.030,0.000,0.000,0.061,0.440,1.1057,1.0348,28.8084,0.2348
0.45855,-3.040,3.040,0.000,0.000,0.061,0.438,1.1159,1.0387,28.8115,0.2348
0.45860,-3.049,3.049,0.000,0.000,0.061,0.437,1.1262,1.0426,28.8147,0.2349
0.45865,-3.059,3.059,0.000,0.000,0.061,0.436,1.1365,1.0465,28.8178,0.2350
0.45870,-3.069,3.069,0.000,0.000,0.062,0.434,1.1468,1.0503,28.8210,0.2350
0.45875,-3.078,3.078,0.000,0.000,0.062,0.433,1.1572,1.0541,28.8241,0.2351
0.45880,-3.087,3.087,0.000,0.000,0.062,0.431,1.1677,1.0579,28.8273,0.2351
0.45885,-3.097,3.097,0.000,0.000,0.062,0.430,1.1781,1.0616,28.8304,0.2352
0.45890,-3.106,3.106,0.000,0.000,0.062,0.428,1.1886,1.0653,28.8335,0.2352
0.45895,-3.115,3.115,0.000,0.000,0.062,0.427,1.1992,1.0690,28.8367,0.2353
0.45900,-3.123,3.123,0.000,0.000,0.063,0.425,1.2098,1.0726,28.8398,0.2354
0.45905,-3.132,3.132,0.000,0.000,0.063,0.424,1.2204,1.0762,28.8430,0.2354
0.45910,-3.141,3.141,0.000,0.000,0.063,0.422,1.2310,1.0798,28.8461,0.2355
0.45915,-3.149,3.149,0.000,0.000,0.063,0.421,1.2417,1.0833,28.8492,0.2355
0.45920,-3.157,3.157,0.000,0.000,0.063,0.419,1.2524,1.0868,28.8524,0.2356
0.45925,-3.166,3.166,0.000,0.000,0.063,0.418,1.2632,1.0903,28.8555,0.2357
0.45930,-3.174,3.174,0.000,0.000,0.064,0.416,1.2740,1.0937,28.8587,0.2357
0.45935,-3.182,3.181,0.000,0.000,0.064,0.415,1.2848,1.0971,28.8618,0.2358
0.45940,-3.189,3.189,0.000,0.000,0.064,0.413,1.2957,1.1004,28.8650,0.2359
0.45945,-3.197,3.197,0.000,0.000,0.064,0.412,1.3065,1.1037,28.8681,0.2359
0.45950,-3.204,3.204,0.000,0.000,0.064,0.410,1.3175,1.1070,28.8712,0.2360
0.45955,-3.212,3.212,0.000,0.000,0.064,0.409,1.3284,1.1103,28.8744,0.2361
0.45960,-3.219,3.219,0.000,0.000,0.065,0.407,1.3394,1.1135,28.8775,0.2361
0.45965,-3.226,3.226,0.000,0.000,0.065,0.406,1.3504,1.1167,28.8807,0.2362
0.45970,-3.233,3.233,0.000,0.000,0.065,0.404,1.3615,1.1198,28.8838,0.2363
0.45975,-3.240,3.240,0.000,0.000,0.065,0.403,1.3726,1.1229,28.8869,0.2363
0.45980,-3.247,3.247,0.000,0.000,0.065,0.401,1.3837,1.1260,28.8901,0.2364
0.45985,-3.254,3.254,0.000,0.000,0.065,0.400,1.3948,1.1290,28.8932,0.2365
0.45990,-3.260,3.260,0.000,0.000,0.065,0.398,1.4060,1.1320,28.8964,0.2365
0.45995,-3.267,3.267,0.000,0.000,0.065,0.397,1.4172,1.1350,28.8995,0.2366
0.46000,-3.273,3.273,0.000,0.000,0.066,0.395,1.4285,1.1379,28.9027,0.2367
0.46005,-3.279,3.279,0.000,0.000,0.066,0.393,1.4397,1.1408,28.9058,0.2367
0.46010,-3.285,3.285,0.000,0.000,0.066,0.392,1.4510,1.1437,28.9089,0.2368
0.46015,-3.291,3.291,0.000,0.000,0.066,0.390,1.4623,1.1465,28.9121,0.2369
0.46020,-3.297,3.297,0.000,0.000,0.066,0.389,1.4737,1.1493,28.9152,0.2370
0.46025,-3.302,3.302,0.000,0.000,0.066,0.387,1.4851,1.1521,28.9184,0.2370
0.46030,-3.308,3.308,0.000,0.000,0.066,0.386,1.4965,1.1548,28.9215,0.2371
0.46035,-3.313,3.313,0.000,0.000,0.066,0.384,1.5079,1.1575,28.9246,0.2372
0.46040,-3.318,3.318,0.000,0.000,0.066,0.383,1.5194,1.1602,28.9278,0.2373
0.46045,-3.323,3.323,0.000,0.000,0.067,0.381,1.5309,1.1628,28.9309,0.2373
0.46050,-3.328,3.328,0.000,0.000,0.067,0.379,1.5424,1.1653,28.9341,0.2374
0.46055,-3.333,3.333,0.000,0.000,0.067,0.378,1.5539,1.1679,28.9372,0.2375
0.46060,-3.338,3.338,0.000,0.000,0.067,0.376,1.5655,1.1704,28.9404,0.2376
0.46065,-3.343,3.343,0.000,0.000,0.067,0.375,1.5771,1.1729,28.9435,0.2376
0.46070,-3.347,3.347,0.000,0.000,0.067,0.373,1.5887,1.1753,28.9466,0.2377
0.46075,-3.351,3.351,0.000,0.000,0.067,0.372,1.6003,1.1777,28.9498,0.2378
0.46080,-3.356,3.356,0.000,0.000,0.067,0.370,1.6120,1.1801,28.9529,0.2379
0.46085,-3.360,3.360,0.000,0.000,0.067,0.369,1.6236,1.1824,28.9561,0.2380
0.46090,-3.364,3.364,0.000,0.000,0.067,0.367,1.6354,1.1847,28.9592,0.2380
0.46095,-3.367,3.367,0.000,0.000,0.067,0.365,1.6471,1.1869,28.9623,0.2381
0.46100,-3.371,3.371,0.000,0.000,0.067,0.364,1.6588,1.1892,28.9655,0.2382
0.46105,-3.375,3.375,0.000,0.000,0.068,0.362,1.6706,1.1913,28.9686,0.2383
0.46110,-3.378,3.378,0.000,0.000,0.068,0.361,1.6824,1.1935,28.9718,0.2384
0.46115,-3.381,3.381,0.000,0.000,0.068,0.359,1.6942,1.1956,28.9749,0.2385
0.46120,-3.385,3.385,0.000,0.000,0.068,0.357,1.7061,1.1977,28.9781,0.2385
0.46125,-3.388,3.388,0.000,0.000,0.068,0.356,1.7179,1.1997,28.9812,0.2386
0.46130,-3.391,3.391,0.000,0.000,0.068,0.354,1.7298,1.2017,28.9843,0.2387
0.46135,-3.393,3.393,0.000,0.000,0.068,0.353,1.7417,1.2037,28.9875,0.2388
0.46140,-3.396,3.396,0.000,0.000,0.068,0.351,1.7536,1.2056,28.9906,0.2389
0.46145,-3.399,3.399,0.000,0.000,0.068,0.350,1.7656,1.2075,28.9938,0.2390
0.46150,-3.401,3.401,0.000,0.000,0.068,0.348,1.7775,1.2093,28.9969,0.2391
0.46155,-3.403,3.403,0.000,0.000,0.068,0.346,1.7895,1.2111,29.0000,0.2392
0.46160,-3.406,3.406,0.000,0.000,0.068,0.345,1.8015,1.2129,29.0032,0.2392
0.46165,-3.408,3.408,0.000,0.000,0.068,0.343,1.8135,1.2146,29.0063,0.2393
0.46170,-3.410,3.410,0.000,0.000,0.068,0.342,1.8255,1.2163,29.0095,0.2394
0.46175,-3.411,3.411,0.000,0.000,0.068,0.340,1.8376,1.2180,29.0126,0.2395
0.46180,-3.413,3.413,0.000,0.000,0.068,0.338,1.8496,1.2196,29.0157,0.2396
0.46185,-3.415,3.415,0.000,0.000,0.068,0.337,1.8617,1.2212,29.0189,0.2397
0.46190,-3.416,3.416,0.000,0.000,0.068,0.335,1.8738,1.2228,29.0220,0.2398
0.46195,-3.417,3.417,0.000,0.000,0.068,0.334,1.8859,1.2243,29.0252,0.2399
0.46200,-3.418,3.418,0.000,0.000,0.068,0.332,1.8980,1.2257,29.0283,0.2400
0.46205,-3.419,3.419,0.000,0.000,0.068,0.331,1.9102,1.2272,29.0315,0.2401
0.46210,-3.420,3.420,0.000,0.000,0.068,0.329,1.9223,1.2286,29.0346,0.2402
0.46215,-3.421,3.421,0.000,0.000,0.068,0.327,1.9345,1.2299,29.0377,0.2403
0.46220,-3.422,3.422,0.000,0.000,0.068,0.326,1.9467,1.2312,29.0409,0.2404
0.46225,-3.422,3.422,0.000,0.000,0.068,0.324,1.9589,1.2325,29.0440,0.2405
0.46230,-3.423,3.423,0.000,0.000,0.068,0.323,1.9711,1.2337,29.0472,0.2406
0.46235,-3.423,3.423,0.000,0.000,0.068,0.321,1.9833,1.2349,29.0503,0.2407
0.46240,-3.423,3.423,0.000,0.000,0.068,0.320,1.9955,1.2361,29.0534,0.2408
0.46245,-3.423,3.423,0.000,0.000,0.068,0.318,2.0078,1.2372,29.0566,0.2409
0.46250,-3.423,3.423,0.000,0.000,0.068,0.316,2.0200,1.2383,29.0597,0.2410
0.46255,-3.423,3.423,0.000,0.000,0.068,0.315,2.0323,1.2393,29.0629,0.2411
0.46260,-3.422,3.422,0.000,0.000,0.068,0.313,2.0446,1.2403,29.0660,0.2412
0.46265,-3.422,3.422,0.000,0.000,0.068,0.312,2.0568,1.2413,29.0692,0.2413
0.46270,-3.421,3.421,0.000,0.000,0.068,0.310,2.0691,1.2422,29.0723,0.2414
0.46275,-3.420,3.420,0.000,0.000,0.068,0.309,2.0814,1.2431,29.0754,0.2415
0.46280,-3.419,3.419,0.000,0.000,0.068,0.307,2.0937,1.2439,29.0786,0.2416
0.46285,-3.418,3.418,0.000,0.000,0.068,0.305,2.1061,1.2447,29.0817,0.2417
0.46290,-3.417,3.417,0.000,0.000,0.068,0.304,2.1184,1.2455,29.0849,0.2418
0.46295,-3.416,3.416,0.000,0.000,0.068,0.302,2.1307,1.2462,29.0880,0.2419
0.46300,-3.415,3.415,0.000,0.000,0.068,0.301,2.1431,1.2469,29.0911,0.2420
0.46305,-3.413,3.413,0.000,0.000,0.068,0.299,2.1554,1.2475,29.0943,0.2421
0.46310,-3.412,3.411,0.000,0.000,0.068,0.298,2.1678,1.2481,29.0974,0.2422
0.46315,-3.410,3.410,0.000,0.000,0.068,0.296,2.1801,1.2487,29.1006,0.2423
0.46320,-3.408,3.408,0.000,0.000,0.068,0.295,2.1925,1.2492,29.1037,0.2424
0.46325,-3.406,3.406,0.000,0.000,0.068,0.293,2.2049,1.2497,29.1069,0.2425
0.46330,-3.404,3.404,0.000,0.000,0.068,0.291,2.2172,1.2501,29.1100,0.2427
0.46335,-3.401,3.401,0.000,0.000,0.068,0.290,2.2296,1.2505,29.1131,0.2428
0.46340,-3.399,3.399,0.000,0.000,0.068,0.288,2.2420,1.2508,29.1163,0.2429
0.46345,-3.396,3.396,0.000,0.000,0.068,0.287,2.2544,1.2511,29.1194,0.2430
0.46350,-3.394,3.394,0.000,0.000,0.068,0.285,2.2668,1.2514,29.1226,0.2431
0.46355,-3.391,3.391,0.000,0.000,0.068,0.284,2.2792,1.2516,29.1257,0.2432
0.46360,-3.388,3.388,0.000,0.000,0.068,0.282,2.2916,1.2518,29.1288,0.2433
0.46365,-3.385,3.385,0.000,0.000,0.068,0.281,2.3039,1.2519,29.1320,0.2434
0.46370,-3.382,3.382,0.000,0.000,0.068,0.279,2.3163,1.2520,29.1351,0.2436
0.46375,-3.379,3.379,0.000,0.000,0.068,0.278,2.3287,1.2521,29.1383,0.2437
0.46380,-3.375,3.375,0.000,0.000,0.067,0.276,2.3411,1.2521,29.1414,0.2438
0.46385,-3.372,3.372,0.000,0.000,0.067,0.275,2.3535,1.2520,29.1446,0.2439
0.46390,-3.368,3.368,0.000,0.000,0.067,0.273,2.3659,1.2520,29.1477,0.2440
0.46395,-3.364,3.364,0.000,0.000,0.067,0.272,2.3783,1.2518,29.1508,0.2441
0.46400,-3.360,3.360,0.000,0.000,0.067,0.270,2.3907,1.2517,29.1540,0.2443
0.46405,-3.356,3.356,0.000,0.000,0.067,0.269,2.4031,1.2515,29.1571,0.2444
0.46410,-3.352,3.352,0.000,0.000,0.067,0.267,2.4155,1.2512,29.1603,0.2445
0.46415,-3.348,3.348,0.000,0.000,0.067,0.266,2.4279,1.2509,29.1634,0.2446
0.46420,-3.343,3.343,0.000,0.000,0.067,0.264,2.4403,1.2506,29.1665,0.2447
0.46425,-3.339,3.339,0.000,0.000,0.067,0.263,2.4527,1.2502,29.1697,0.2449
0.46430,-3.334,3.334,0.000,0.000,0.067,0.261,2.4650,1.2497,29.1728,0.2450
0.46435,-3.329,3.329,0.000,0.000,0.066,0.260,2.4774,1.2493,29.1760,0.2451
0.46440,-3.325,3.325,0.000,0.000,0.066,0.258,2.4898,1.2487,29.1791,0.2452
0.46445,-3.320,3.319,0.000,0.000,0.066,0.257,2.5021,1.2482,29.1823,0.2454
0.46450,-3.314,3.314,0.000,0.000,0.066,0.255,2.5145,1.2476,29.1854,0.2455
0.46455,-3.309,3.309,0.000,0.000,0.066,0.254,2.5268,1.2469,29.1885,0.2456
0.46460,-3.304,3.304,0.000,0.000,0.066,0.253,2.5392,1.2462,29.1917,0.2457
0.46465,-3.298,3.298,0.000,0.000,0.066,0.251,2.5515,1.2454,29.1948,0.2459
0.46470,-3.292,3.292,0.000,0.000,0.066,0.250,2.5639,1.2446,29.1980,0.2460
0.46475,-3.287,3.287,0.000,0.000,0.066,0.248,2.5762,1.2438,29.2011,0.2461
0.46480,-3.281,3.281,0.000,0.000,0.065,0.247,2.5885,1.2429,29.2042,0.2462
0.46485,-3.275,3.275,0.000,0.000,0.065,0.245,2.6008,1.2420,29.2074,0.2464
0.46490,-3.269,3.269,0.000,0.000,0.065,0.244,2.6131,1.2410,29.2105,0.2465
0.46495,-3.262,3.262,0.000,0.000,0.065,0.243,2.6254,1.2400,29.2137,0.2466
0.46500,-3.256,3.256,0.000,0.000,0.065,0.241,2.6376,1.2389,29.2168,0.2468
0.46505,-3.249,3.249,0.000,0.000,0.065,0.240,2.6499,1.2378,29.2200,0.2469
